Entity,Code,Year,"GDP, PPP (constant 2017 international $)",Annual CO₂ emissions,Annual consumption-based CO₂ emissions
Democratic Republic of Congo,COD,1997,40383356928,1875443,
Democratic Republic of Congo,COD,1998,39727468544,1655511,
Democratic Republic of Congo,COD,1999,38031048704,1317470,
Democratic Republic of Congo,COD,2000,35402752000,892726,
Democratic Republic of Congo,COD,2001,34659233792,769774,
Democratic Republic of Congo,COD,2002,35680907264,850081,
Democratic Republic of Congo,COD,2003,37671124992,1037158.94,
Democratic Republic of Congo,COD,2004,40209543168,1149429,
Democratic Republic of Congo,COD,2005,42676461568,1445041,
Democratic Republic of Congo,COD,2006,44947267584,1552192,
Democratic Republic of Congo,COD,2007,47760732160,1696531,
Democratic Republic of Congo,COD,2008,50734264320,1810549,
Democratic Republic of Congo,COD,2009,52182757376,1694046,
Democratic Republic of Congo,COD,2010,55891898368,1961947,
Democratic Republic of Congo,COD,2011,59734282240,2439520,
Democratic Republic of Congo,COD,2012,63967588352,2356311,
Democratic Republic of Congo,COD,2013,69393293312,3537543,
Democratic Republic of Congo,COD,2014,75965038592,4630929,
Democratic Republic of Congo,COD,2015,81218904064,2792690,
Democratic Republic of Congo,COD,2016,83167674368,2014128,
Democratic Republic of Congo,COD,2017,86267289600,2473864,
Democratic Republic of Congo,COD,2018,91289010176,2471990,
Democratic Republic of Congo,COD,2019,95291604992,2605474,
Democratic Republic of Congo,COD,2020,96945315840,2482881,
Democratic Republic of Congo,COD,2021,,2606688,
Denmark,DNK,1990,2.0064E+11,53584856,62098892
Denmark,DNK,1991,2.03437E+11,64200052,65823170
Denmark,DNK,1992,2.07418E+11,58390816,69529470
Denmark,DNK,1993,2.0744E+11,60637230,67193590
Denmark,DNK,1994,2.18502E+11,64698110,68904370
Denmark,DNK,1995,2.25117E+11,61614372,68190280
Denmark,DNK,1996,2.31646E+11,74868584,73061290
Denmark,DNK,1997,2.39199E+11,65468796,67455700
Denmark,DNK,1998,2.44505E+11,61237956,65595200
Denmark,DNK,1999,2.51713E+11,58652424,69392330
Denmark,DNK,2000,2.61145E+11,54306120,65576696
Denmark,DNK,2001,2.63294E+11,55896360,66374932
Denmark,DNK,2002,2.64522E+11,55553624,66488170
Denmark,DNK,2003,2.65554E+11,60645144,67651560
Denmark,DNK,2004,2.72639E+11,55099644,70357480
Denmark,DNK,2005,2.7901E+11,51534636,66869676
Denmark,DNK,2006,2.89928E+11,59487504,72576580
Denmark,DNK,2007,2.92564E+11,54709150,70163576
Denmark,DNK,2008,2.91066E+11,51256210,68357640
Denmark,DNK,2009,2.76785E+11,48851236,62304604
Denmark,DNK,2010,2.81963E+11,49203676,62465330
Denmark,DNK,2011,2.85733E+11,44248110,59877908
Denmark,DNK,2012,2.8638E+11,39870932,52890524
Denmark,DNK,2013,2.89053E+11,41772984,52357210
Denmark,DNK,2014,2.93733E+11,37577748,51044680
Denmark,DNK,2015,3.00614E+11,35227976,49224124
Denmark,DNK,2016,3.10372E+11,37033260,49638604
Denmark,DNK,2017,3.1913E+11,34780268,49322496
Denmark,DNK,2018,3.25479E+11,34724976,50246996
Denmark,DNK,2019,3.32362E+11,30955444,46408244
Denmark,DNK,2020,3.25508E+11,28282028,42579250
Denmark,DNK,2021,,29576956,
Djibouti,DJI,1990,,274800,
Djibouti,DJI,1991,,285792,
Djibouti,DJI,1992,,300448,
Djibouti,DJI,1993,,300448,
Djibouti,DJI,1994,,293120,
Djibouti,DJI,1995,,311440,
Djibouti,DJI,1996,,293120,
Djibouti,DJI,1997,,329760,
Djibouti,DJI,1998,,384720,
Djibouti,DJI,1999,,384720,
Djibouti,DJI,2000,,366400,
Djibouti,DJI,2001,,366400,
Djibouti,DJI,2002,,399376,
Djibouti,DJI,2003,,421360,
Djibouti,DJI,2004,,406704,
Djibouti,DJI,2005,,414032,
Djibouti,DJI,2006,,410368,
Djibouti,DJI,2007,,461664,
Djibouti,DJI,2008,,498304,
Djibouti,DJI,2009,,458000,
Djibouti,DJI,2010,,516623.97,
Djibouti,DJI,2011,,472656,
Djibouti,DJI,2012,,487312,
Djibouti,DJI,2013,3558298112,556690,
Djibouti,DJI,2014,3809569024,388306,
Djibouti,DJI,2015,4102756608,431641,
Djibouti,DJI,2016,4375698944,380134,
Djibouti,DJI,2017,4612122112,391759,
Djibouti,DJI,2018,4999893504,384853,
Djibouti,DJI,2019,5388410368,392603,
Djibouti,DJI,2020,5415352320,363307,
Djibouti,DJI,2021,,379178,
Dominica,DMA,1990,547561856,58624,
Dominica,DMA,1991,554941696,58624,
Dominica,DMA,1992,566203776,58624,
Dominica,DMA,1993,578441792,62288,
Dominica,DMA,1994,578641280,65952,
Dominica,DMA,1995,596179072,80608,
Dominica,DMA,1996,614685696,73280,
Dominica,DMA,1997,628120448,80608,
Dominica,DMA,1998,651827136,76944,
Dominica,DMA,1999,654135104,80608,
Dominica,DMA,2000,669443328,102592,
Dominica,DMA,2001,669015872,109920,
Dominica,DMA,2002,650096128,102592,
Dominica,DMA,2003,691397632,117248,
Dominica,DMA,2004,712490048,142896,
Dominica,DMA,2005,717163008,142896,
Dominica,DMA,2006,750578880,142896,
Dominica,DMA,2007,798262976,183200,
Dominica,DMA,2008,855107712,164880,
Dominica,DMA,2009,845106432,161216,
Dominica,DMA,2010,850790912,172208,
Dominica,DMA,2011,848888960,153888,
Dominica,DMA,2012,839899264,164880,
Dominica,DMA,2013,831500736,168544,
Dominica,DMA,2014,868485440,175872,
Dominica,DMA,2015,845113600,175872,
Dominica,DMA,2016,866718848,179536,
Dominica,DMA,2017,807786944,161216,
Dominica,DMA,2018,825673792,161216,
Dominica,DMA,2019,888188800,168544,
Dominica,DMA,2020,740705856,143903,
Dominica,DMA,2021,,158529,
Dominican Republic,DOM,1990,44250525696,8936017,9366137
Dominican Republic,DOM,1991,44668313600,9538286,9935681
Dominican Republic,DOM,1992,49680515072,10418188,10867553
Dominican Republic,DOM,1993,53339242496,11208752,11464382
Dominican Republic,DOM,1994,54726250496,11796446,12134164
Dominican Republic,DOM,1995,57837674496,15106975,14935075
Dominican Republic,DOM,1996,61295112192,16484352,16356268
Dominican Republic,DOM,1997,66741346304,17265690,17675248
Dominican Republic,DOM,1998,71222681600,17788184,19539834
Dominican Republic,DOM,1999,75453341696,17821252,20826650
Dominican Republic,DOM,2000,78970798080,18991626,12254465
Dominican Republic,DOM,2001,80913096704,19144596,37927410
Dominican Republic,DOM,2002,84550221824,20949130,29945548
Dominican Republic,DOM,2003,83412426752,21345008,25935176
Dominican Republic,DOM,2004,85556240384,17333192,24206078
Dominican Republic,DOM,2005,93622681600,17940522,32781586
Dominican Republic,DOM,2006,1.02212E+11,19111932,33596812
Dominican Republic,DOM,2007,1.09792E+11,19992930,28088832
Dominican Republic,DOM,2008,1.13316E+11,20331836,27435324
Dominican Republic,DOM,2009,1.14388E+11,19780666,58295700
Dominican Republic,DOM,2010,1.23927E+11,20553454,73030040
Dominican Republic,DOM,2011,1.27811E+11,21317914,52982450
Dominican Republic,DOM,2012,1.31284E+11,21254754,58201932
Dominican Republic,DOM,2013,1.37684E+11,21266960,48274404
Dominican Republic,DOM,2014,1.47391E+11,21800612,36868130
Dominican Republic,DOM,2015,1.57601E+11,23494588,36144576
Dominican Republic,DOM,2016,1.68096E+11,24644568,30437370
Dominican Republic,DOM,2017,1.75941E+11,24016922,30641794
Dominican Republic,DOM,2018,1.88226E+11,25756240,31854942
Dominican Republic,DOM,2019,1.97735E+11,28357636,33545010
Dominican Republic,DOM,2020,1.84447E+11,26379836,31493042
Dominican Republic,DOM,2021,,28922094,
East Asia and Pacific,,1990,9.36777E+12,,
East Asia and Pacific,,1991,9.8743E+12,,
East Asia and Pacific,,1992,1.03796E+13,,
East Asia and Pacific,,1993,1.0907E+13,,
East Asia and Pacific,,1994,1.15605E+13,,
East Asia and Pacific,,1995,1.22946E+13,,
East Asia and Pacific,,1996,1.30535E+13,,
East Asia and Pacific,,1997,1.36274E+13,,
East Asia and Pacific,,1998,1.3595E+13,,
East Asia and Pacific,,1999,1.41445E+13,,
East Asia and Pacific,,2000,1.49559E+13,,
East Asia and Pacific,,2001,1.5502E+13,,
East Asia and Pacific,,2002,1.62625E+13,,
East Asia and Pacific,,2003,1.71524E+13,,
East Asia and Pacific,,2004,1.82395E+13,,
East Asia and Pacific,,2005,1.94076E+13,,
East Asia and Pacific,,2006,2.07726E+13,,
East Asia and Pacific,,2007,2.24503E+13,,
East Asia and Pacific,,2008,2.35569E+13,,
East Asia and Pacific,,2009,2.43197E+13,,
East Asia and Pacific,,2010,2.62751E+13,,
East Asia and Pacific,,2011,2.78287E+13,,
East Asia and Pacific,,2012,2.93794E+13,,
East Asia and Pacific,,2013,3.10037E+13,,
East Asia and Pacific,,2014,3.25851E+13,,
East Asia and Pacific,,2015,3.42069E+13,,
East Asia and Pacific,,2016,3.59091E+13,,
East Asia and Pacific,,2017,3.7828E+13,,
East Asia and Pacific,,2018,3.97411E+13,,
East Asia and Pacific,,2019,4.14876E+13,,
East Asia and Pacific,,2020,4.14297E+13,,
East Timor,TLS,2000,2058860800,,
East Timor,TLS,2001,2395437056,,
East Timor,TLS,2002,2234926336,161216,
East Timor,TLS,2003,2186153984,161216,
East Timor,TLS,2004,2194898688,175872,
East Timor,TLS,2005,2260474624,175872,
East Timor,TLS,2006,2167356416,370064,
East Timor,TLS,2007,2389779712,395712,
East Timor,TLS,2008,2661988608,351744,
East Timor,TLS,2009,2932028928,417696,
East Timor,TLS,2010,3205570304,454336,
East Timor,TLS,2011,3396495616,395712,
East Timor,TLS,2012,3561339904,571584,
East Timor,TLS,2013,3670611456,531280,
East Timor,TLS,2014,3836230912,567920,
East Timor,TLS,2015,3942152192,549600,
East Timor,TLS,2016,4075606016,589904,
East Timor,TLS,2017,3950440192,633872,
East Timor,TLS,2018,3923279104,633872,
East Timor,TLS,2019,4689723392,685168,
East Timor,TLS,2020,5176135168,718671,
East Timor,TLS,2021,,736328,
Ecuador,ECU,1990,84852686848,16457821,16970870
Ecuador,ECU,1991,88494006272,16157175,16489551
Ecuador,ECU,1992,90365042688,21959676,20975218
Ecuador,ECU,1993,92148146176,24088526,23601088
Ecuador,ECU,1994,96072040448,13539560,15093319
Ecuador,ECU,1995,98236112896,22686240,22770796
Ecuador,ECU,1996,99937312768,24024922,23359580
Ecuador,ECU,1997,1.04262E+11,18206448,19486244
Ecuador,ECU,1998,1.07668E+11,22313482,24708254
Ecuador,ECU,1999,1.02565E+11,21364414,21480246
Ecuador,ECU,2000,1.03685E+11,20562218,19606218
Ecuador,ECU,2001,1.07849E+11,22940110,24315334
Ecuador,ECU,2002,1.12267E+11,24753206,26920550
Ecuador,ECU,2003,1.15324E+11,26746806,28792400
Ecuador,ECU,2004,1.24793E+11,28785670,30966166
Ecuador,ECU,2005,1.31397E+11,29969504,32807280
Ecuador,ECU,2006,1.37183E+11,29092292,33929180
Ecuador,ECU,2007,1.40187E+11,33685516,38438428
Ecuador,ECU,2008,1.49099E+11,29573062,35548516
Ecuador,ECU,2009,1.49944E+11,32503200,36799060
Ecuador,ECU,2010,1.55229E+11,34825610,39468830
Ecuador,ECU,2011,1.67443E+11,37398376,42999940
Ecuador,ECU,2012,1.7689E+11,37408788,42573070
Ecuador,ECU,2013,1.8564E+11,39654980,45642950
Ecuador,ECU,2014,1.92674E+11,43731360,49501690
Ecuador,ECU,2015,1.92864E+11,41275732,47339350
Ecuador,ECU,2016,1.90499E+11,40177796,43915690
Ecuador,ECU,2017,1.95011E+11,40075536,45721840
Ecuador,ECU,2018,1.97525E+11,38245120,45197590
Ecuador,ECU,2019,1.97549E+11,40264468,46983988
Ecuador,ECU,2020,1.82239E+11,34457460,40785096
Ecuador,ECU,2021,,41321736,
Egypt,EGY,1990,3.41673E+11,75217530,81895850
Egypt,EGY,1991,3.45518E+11,77295850,78313540
Egypt,EGY,1992,3.60973E+11,79939880,87351330
Egypt,EGY,1993,3.71444E+11,92277976,94125060
Egypt,EGY,1994,3.86202E+11,84555820,89228580
Egypt,EGY,1995,4.04131E+11,94890390,98724570
Egypt,EGY,1996,4.24292E+11,93568660,99485630
Egypt,EGY,1997,4.47596E+11,107512840,111580410
Egypt,EGY,1998,4.72551E+11,121465780,128585190
Egypt,EGY,1999,5.01157E+11,124496184,132505900
Egypt,EGY,2000,5.33081E+11,140349710,136710240
Egypt,EGY,2001,5.51927E+11,124293720,120575800
Egypt,EGY,2002,5.65119E+11,125782376,121077300
Egypt,EGY,2003,5.83166E+11,146462660,135220620
Egypt,EGY,2004,6.07029E+11,149143330,131211050
Egypt,EGY,2005,6.34174E+11,165043680,147495890
Egypt,EGY,2006,6.77576E+11,176019060,156796960
Egypt,EGY,2007,7.25601E+11,185907330,170806980
Egypt,EGY,2008,7.77527E+11,194764000,181162980
Egypt,EGY,2009,8.13866E+11,203169680,197411340
Egypt,EGY,2010,8.55757E+11,200841470,200813300
Egypt,EGY,2011,8.70858E+11,213026640,210836370
Egypt,EGY,2012,8.90245E+11,213733500,221573870
Egypt,EGY,2013,9.09701E+11,211418900,213902750
Egypt,EGY,2014,9.36227E+11,226899340,240688420
Egypt,EGY,2015,9.77159E+11,224479730,247172820
Egypt,EGY,2016,1.01963E+12,239385570,259990640
Egypt,EGY,2017,1.06227E+12,260110600,255120860
Egypt,EGY,2018,1.11872E+12,243907870,242432060
Egypt,EGY,2019,1.18089E+12,256140160,253132050
Egypt,EGY,2020,1.22304E+12,235819780,241614200
Egypt,EGY,2021,,249624140,
El Salvador,SLV,1990,27865493504,2475071,4110450.5
El Salvador,SLV,1991,28281827328,3154717,4695367.5
El Salvador,SLV,1992,30267766784,3316777,5013494.5
El Salvador,SLV,1993,32028841984,3975594,5442752.5
El Salvador,SLV,1994,33531654144,4512672,6065434
El Salvador,SLV,1995,35119071232,4998356,6641435
El Salvador,SLV,1996,35404046336,4414490,6105885.5
El Salvador,SLV,1997,36515016704,5415735,7235313.5
El Salvador,SLV,1998,37483495424,5731188,8153289
El Salvador,SLV,1999,38293901312,5587859,7937408
El Salvador,SLV,2000,38725820416,5670975,8296705
El Salvador,SLV,2001,39066460160,5857395,8327282.5
El Salvador,SLV,2002,39680942080,6069883,8286289.5
El Salvador,SLV,2003,40302104576,6434851,8440431
El Salvador,SLV,2004,40660553728,6253812,7993157.5
El Salvador,SLV,2005,41762615296,6297707,8254296.5
El Salvador,SLV,2006,43577122816,6717812,9166297
El Salvador,SLV,2007,44387528704,6845580,9146618
El Salvador,SLV,2008,45331521536,6404717,8930937
El Salvador,SLV,2009,44385304576,6312459,7911429
El Salvador,SLV,2010,45320388608,6318629,7924787.5
El Salvador,SLV,2011,47050293248,6499405,8383298
El Salvador,SLV,2012,48374992896,6471882,7948915
El Salvador,SLV,2013,49454792704,6094472,7901506.5
El Salvador,SLV,2014,50300821504,6151155,7990017
El Salvador,SLV,2015,51507523584,6667772,8609139
El Salvador,SLV,2016,52818866176,6595795,8505151
El Salvador,SLV,2017,54005534720,5969700,7846374
El Salvador,SLV,2018,55319101440,6409551,8879934
El Salvador,SLV,2019,56637124608,7422948,9450272
El Salvador,SLV,2020,51776917504,6500975,8535506
El Salvador,SLV,2021,,7204384,
Equatorial Guinea,GNQ,1990,435949248,62288,
Equatorial Guinea,GNQ,1991,431492800,65952,
Equatorial Guinea,GNQ,1992,581416384,65952,
Equatorial Guinea,GNQ,1993,645565248,69616,
Equatorial Guinea,GNQ,1994,753173504,76944,
Equatorial Guinea,GNQ,1995,884875392,84272,
Equatorial Guinea,GNQ,1996,1474025344,128240.01,
Equatorial Guinea,GNQ,1997,3684665088,304112,
Equatorial Guinea,GNQ,1998,4560674816,263808,
Equatorial Guinea,GNQ,1999,5731127296,406704,
Equatorial Guinea,GNQ,2000,6774982144,615552,
Equatorial Guinea,GNQ,2001,11068957696,2964176,
Equatorial Guinea,GNQ,2002,13223290880,7782336,
Equatorial Guinea,GNQ,2003,15068634112,7961872,
Equatorial Guinea,GNQ,2004,20794523648,9962416,
Equatorial Guinea,GNQ,2005,24277334016,8038816.5,
Equatorial Guinea,GNQ,2006,26147883008,7108160,
Equatorial Guinea,GNQ,2007,30143832064,5583936,
Equatorial Guinea,GNQ,2008,35509166080,6100560,
Equatorial Guinea,GNQ,2009,35986182144,5389744,
Equatorial Guinea,GNQ,2010,32774711296,6785728,
Equatorial Guinea,GNQ,2011,34912907264,9431136,
Equatorial Guinea,GNQ,2012,37815173120,6900688,
Equatorial Guinea,GNQ,2013,36252196864,8196178.5,
Equatorial Guinea,GNQ,2014,36402667520,7672190,
Equatorial Guinea,GNQ,2015,33086369792,7033481,
Equatorial Guinea,GNQ,2016,30169337856,7560414,
Equatorial Guinea,GNQ,2017,28459489280,7862130,
Equatorial Guinea,GNQ,2018,26684598272,6008452,
Equatorial Guinea,GNQ,2019,25089142784,4637976,
Equatorial Guinea,GNQ,2020,23861442560,4989116,
Equatorial Guinea,GNQ,2021,,5224788,
Eritrea,ERI,1990,,0,
Eritrea,ERI,1993,,0,
Eritrea,ERI,1994,,743834,
Eritrea,ERI,1995,,822787,
Eritrea,ERI,1996,,898479,
Eritrea,ERI,1997,,808466,
Eritrea,ERI,1998,,586169,
Eritrea,ERI,1999,,615453,
Eritrea,ERI,2000,,604433,
Eritrea,ERI,2001,,626345,
Eritrea,ERI,2002,,600625,
Eritrea,ERI,2003,,710473,
Eritrea,ERI,2004,,769025,
Eritrea,ERI,2005,,768953,
Eritrea,ERI,2006,,548946,
Eritrea,ERI,2007,,563359,
Eritrea,ERI,2008,,409357,
Eritrea,ERI,2009,,497314,
Eritrea,ERI,2010,,497337,
Eritrea,ERI,2011,,555834,
Eritrea,ERI,2012,,604565,
Eritrea,ERI,2013,,620806,
Eritrea,ERI,2014,,631395,
Eritrea,ERI,2015,,631226,
Eritrea,ERI,2016,,645419,
Eritrea,ERI,2017,,704254,
Eritrea,ERI,2018,,830306,
Eritrea,ERI,2019,,855496,
Eritrea,ERI,2020,,783140,
Eritrea,ERI,2021,,820601,
Estonia,EST,1990,,36922216,31386010
Estonia,EST,1991,,34138628,30301792
Estonia,EST,1992,,24422898,24078798
Estonia,EST,1993,,19439862,17981262
Estonia,EST,1994,,20046154,16662493
Estonia,EST,1995,18289381376,18066414,15705608
Estonia,EST,1996,19193427968,19042308,16766591
Estonia,EST,1997,21698172928,18684562,15954914
Estonia,EST,1998,22639837184,16942190,17102352
Estonia,EST,1999,22543611904,15955205,19777074
Estonia,EST,2000,24817727488,15500382,20313420
Estonia,EST,2001,26307704832,15900311,18952936
Estonia,EST,2002,28089096192,15383117,19822842
Estonia,EST,2003,30223941632,17278976,20705842
Estonia,EST,2004,32280381440,17342298,20825838
Estonia,EST,2005,35355545600,17109786,19352814
Estonia,EST,2006,38808223744,16454332,21193062
Estonia,EST,2007,41749553152,19966376,21250754
Estonia,EST,2008,39606964224,17890232,17535780
Estonia,EST,2009,33812840448,14440645,14080429
Estonia,EST,2010,34639314944,19002518,17268266
Estonia,EST,2011,37155196928,18984222,19565840
Estonia,EST,2012,38354644992,17794826,17635912
Estonia,EST,2013,38914019328,19697904,17201792
Estonia,EST,2014,40085860352,18860398,17344552
Estonia,EST,2015,40828661760,15846900,18055772
Estonia,EST,2016,42117033984,17559352,16630148
Estonia,EST,2017,44556472320,18762488,16862034
Estonia,EST,2018,46398357504,17935074,17987814
Estonia,EST,2019,48298991616,12380190,14682782
Estonia,EST,2020,46873657344,9343010,12476984
Estonia,EST,2021,,10449021,
Eswatini,SWZ,1990,4192567296,959968,
Eswatini,SWZ,1991,4266372352,872032,
Eswatini,SWZ,1992,4404014592,831728,
Eswatini,SWZ,1993,4540808192,710816,
Eswatini,SWZ,1994,4649818624,1077216,
Eswatini,SWZ,1995,4874203136,1062560,
Eswatini,SWZ,1996,5061472256,787760,
Eswatini,SWZ,1997,5218520064,1143168,
Eswatini,SWZ,1998,5354412544,1161488,
Eswatini,SWZ,1999,5512414208,1238432,
Eswatini,SWZ,2000,5609442304,1209120,
Eswatini,SWZ,2001,5668609024,1095536,
Eswatini,SWZ,2002,5916899840,1080880,
Eswatini,SWZ,2003,6146487808,1003936.06,
Eswatini,SWZ,2004,6369231360,1000272.06,
Eswatini,SWZ,2005,6751307264,1014928,
Eswatini,SWZ,2006,7155856896,1014928,
Eswatini,SWZ,2007,7473246208,1040576,
Eswatini,SWZ,2008,7534650880,1022256,
Eswatini,SWZ,2009,7652572160,1058896,
Eswatini,SWZ,2010,7942892032,996608,
Eswatini,SWZ,2011,8121387008,1007599.94,
Eswatini,SWZ,2012,8559668224,1168816,
Eswatini,SWZ,2013,8890175488,1399648,
Eswatini,SWZ,2014,8972252160,769440,
Eswatini,SWZ,2015,9172107264,868368,
Eswatini,SWZ,2016,9269570560,1055232,
Eswatini,SWZ,2017,9457426432,985616,
Eswatini,SWZ,2018,9681719296,1033247.94,
Eswatini,SWZ,2019,9934705664,1121184,
Eswatini,SWZ,2020,9750861824,1060032,
Eswatini,SWZ,2021,,1087219,
Ethiopia,ETH,1990,36730642432,2986507,3927018.5
Ethiopia,ETH,1991,34108999680,2958472,3977896.2
Ethiopia,ETH,1992,31150903296,2936737,4060813.8
Ethiopia,ETH,1993,35245015040,2993623,4068062.5
Ethiopia,ETH,1994,36369317888,2197201,3353668.2
Ethiopia,ETH,1995,38597853184,2505953,3692724.5
Ethiopia,ETH,1996,43394088960,2794189,3962805.8
Ethiopia,ETH,1997,44754018304,2980158,4390612.5
Ethiopia,ETH,1998,43206361088,3147422,5125789
Ethiopia,ETH,1999,45436739584,3094276,5067625
Ethiopia,ETH,2000,48196210688,3462855,3747485.2
Ethiopia,ETH,2001,52197126144,4264586,4402820
Ethiopia,ETH,2002,52987768832,4431687,3923250.2
Ethiopia,ETH,2003,51842510848,4870232,4066221
Ethiopia,ETH,2004,58878889984,5158551,4118021.2
Ethiopia,ETH,2005,65837649920,4956129,4064908
Ethiopia,ETH,2006,72970977280,5318177,4496130.5
Ethiopia,ETH,2007,81330651136,5839596,4840282.5
Ethiopia,ETH,2008,90105028608,6417597,5345273
Ethiopia,ETH,2009,98036572160,6453445,5619867.5
Ethiopia,ETH,2010,1.10341E+11,6336871,5021425.5
Ethiopia,ETH,2011,1.22675E+11,7402480,5513965.5
Ethiopia,ETH,2012,1.33284E+11,8108686.5,7492236.5
Ethiopia,ETH,2013,1.47388E+11,9781029,8264721
Ethiopia,ETH,2014,1.62506E+11,12016546,10576081
Ethiopia,ETH,2015,1.79395E+11,12696406,11439729
Ethiopia,ETH,2016,1.96318E+11,14347424,13072341
Ethiopia,ETH,2017,2.15094E+11,15548594,20172582
Ethiopia,ETH,2018,2.29755E+11,15808036,19319256
Ethiopia,ETH,2019,2.48972E+11,18297764,21516488
Ethiopia,ETH,2020,2.64052E+11,17040752,20281728
Ethiopia,ETH,2021,,17792552,
Europe,,1990,,8033274000,7759200000
Europe,,1991,,7736558000,7653771000
Europe,,1992,,7095026700,6654204000
Europe,,1993,,6806846500,6566685700
Europe,,1994,,6447159300,6396343300
Europe,,1995,,6426196000,6397060600
Europe,,1996,,6473222000,6561948700
Europe,,1997,,6268281300,6372710000
Europe,,1998,,6242856400,6342640600
Europe,,1999,,6159448000,6258451500
Europe,,2000,,6158767000,6298109000
Europe,,2001,,6286350300,6456151000
Europe,,2002,,6254075000,6440603000
